date,CAT_irn,FieldDept,cumulative,rel_freq
2013-04,2304621,Geology_Paleobotany,3,10
2013-07,2304621,Geology_Paleobotany,6,75
2013-09,2304621,Geology_Paleobotany,9,19
2014-06,2304621,Geology_Paleobotany,12,38
2013-04,2304623,Geology_Paleobotany,1,10
2013-07,2304623,Geology_Paleobotany,2,75
2013-09,2304623,Geology_Paleobotany,3,19
2014-06,2304623,Geology_Paleobotany,4,38
2013-04,2304808,Geology_Paleobotany,3,3
2013-07,2304808,Geology_Paleobotany,6,25
2013-09,2304808,Geology_Paleobotany,9,6
2014-06,2304808,Geology_Paleobotany,12,13
2013-04,2305056,Geology_Paleobotany,3,10
2013-07,2305056,Geology_Paleobotany,6,75
2013-08,2305056,Geology_Paleobotany,9,19
2013-09,2305056,Geology_Paleobotany,15,38
2014-06,2305056,Geology_Paleobotany,18,10
2013-04,2305057,Geology_Paleobotany,3,75
2013-07,2305057,Geology_Paleobotany,6,38
2013-08,2305057,Geology_Paleobotany,9,38
2013-09,2305057,Geology_Paleobotany,15,38
2014-06,2305057,Geology_Paleobotany,18,10
2013-04,2305381,Geology_Paleobotany,3,75
2013-07,2305381,Geology_Paleobotany,6,38
2013-08,2305381,Geology_Paleobotany,9,38
2013-09,2305381,Geology_Paleobotany,15,38
2014-06,2305381,Geology_Paleobotany,18,10
2013-04,2305382,Geology_Paleobotany,3,75
2013-07,2305382,Geology_Paleobotany,6,38
2013-08,2305382,Geology_Paleobotany,9,38
2013-09,2305382,Geology_Paleobotany,15,38
2014-06,2305382,Geology_Paleobotany,18,10
2013-04,2305601,Geology_Paleobotany,1,75
2013-07,2305601,Geology_Paleobotany,2,38
2014-06,2305601,Geology_Paleobotany,3,38
2013-04,2306005,Geology_Paleobotany,3,38
2013-07,2306005,Geology_Paleobotany,6,3
2013-08,2306005,Geology_Paleobotany,9,25
2014-06,2306005,Geology_Paleobotany,12,13
2013-04,2306119,Geology_Paleobotany,3,10
2013-07,2306119,Geology_Paleobotany,6,75
2013-09,2306119,Geology_Paleobotany,9,38
2014-06,2306119,Geology_Paleobotany,12,38
2013-04,2306120,Geology_Paleobotany,3,10
2013-07,2306120,Geology_Paleobotany,6,75
2013-09,2306120,Geology_Paleobotany,9,19
2014-06,2306120,Geology_Paleobotany,12,38
2013-04,2306121,Geology_Paleobotany,3,10
2013-07,2306121,Geology_Paleobotany,6,75
2013-09,2306121,Geology_Paleobotany,9,19
2014-06,2306121,Geology_Paleobotany,12,38
2013-04,2306122,Geology_Paleobotany,3,10
2013-07,2306122,Geology_Paleobotany,6,75
2013-09,2306122,Geology_Paleobotany,9,19
2014-06,2306122,Geology_Paleobotany,12,38
2013-04,2306123,Geology_Paleobotany,3,10
2013-07,2306123,Geology_Paleobotany,6,75
2013-09,2306123,Geology_Paleobotany,9,19
2014-06,2306123,Geology_Paleobotany,12,38
2013-04,2306124,Geology_Paleobotany,3,10
2013-07,2306124,Geology_Paleobotany,6,75
2013-09,2306124,Geology_Paleobotany,9,19
2014-06,2306124,Geology_Paleobotany,12,38
2013-04,2306125,Geology_Paleobotany,3,10
2013-07,2306125,Geology_Paleobotany,6,75
2013-09,2306125,Geology_Paleobotany,9,19
2014-06,2306125,Geology_Paleobotany,12,38
2013-04,2306126,Geology_Paleobotany,3,10
2013-07,2306126,Geology_Paleobotany,6,75
2013-09,2306126,Geology_Paleobotany,9,19
2014-06,2306126,Geology_Paleobotany,12,38
2013-04,2306127,Geology_Paleobotany,3,10
2013-07,2306127,Geology_Paleobotany,6,75
2013-09,2306127,Geology_Paleobotany,9,19
2014-06,2306127,Geology_Paleobotany,12,38
2013-04,2306128,Geology_Paleobotany,3,10
2013-07,2306128,Geology_Paleobotany,6,75
2013-09,2306128,Geology_Paleobotany,9,19
2014-06,2306128,Geology_Paleobotany,12,38
2013-04,2306129,Geology_Paleobotany,3,10
2013-07,2306129,Geology_Paleobotany,6,75
2013-09,2306129,Geology_Paleobotany,9,19
2014-06,2306129,Geology_Paleobotany,12,38
2013-04,2306130,Geology_Paleobotany,3,10
2013-07,2306130,Geology_Paleobotany,6,75
2013-09,2306130,Geology_Paleobotany,9,19
2014-06,2306130,Geology_Paleobotany,12,38
2013-04,2306131,Geology_Paleobotany,3,10
2013-07,2306131,Geology_Paleobotany,6,75
2013-09,2306131,Geology_Paleobotany,9,19
2014-06,2306131,Geology_Paleobotany,12,38
2013-04,2306132,Geology_Paleobotany,3,10
2013-07,2306132,Geology_Paleobotany,6,75
2013-09,2306132,Geology_Paleobotany,9,19
2014-06,2306132,Geology_Paleobotany,12,38
2013-04,2306133,Geology_Paleobotany,3,10
2013-07,2306133,Geology_Paleobotany,6,75
2013-09,2306133,Geology_Paleobotany,9,19
2014-06,2306133,Geology_Paleobotany,12,38
2013-04,2306134,Geology_Paleobotany,3,10
2013-07,2306134,Geology_Paleobotany,6,75
2013-09,2306134,Geology_Paleobotany,9,19
2014-06,2306134,Geology_Paleobotany,12,38
2013-04,2306135,Geology_Paleobotany,3,10
2013-07,2306135,Geology_Paleobotany,6,75
2013-09,2306135,Geology_Paleobotany,9,19
2014-06,2306135,Geology_Paleobotany,12,38
2013-04,2306159,Geology_Paleobotany,1,10
2013-07,2306159,Geology_Paleobotany,2,75
2014-06,2306159,Geology_Paleobotany,3,19
2013-04,2306160,Geology_Paleobotany,1,38
2013-07,2306160,Geology_Paleobotany,2,3
2014-06,2306160,Geology_Paleobotany,3,25
2013-04,2306161,Geology_Paleobotany,3,13
2013-07,2306161,Geology_Paleobotany,6,3
2014-06,2306161,Geology_Paleobotany,9,25
2013-04,2306162,Geology_Paleobotany,1,13
2013-07,2306162,Geology_Paleobotany,2,10
2014-06,2306162,Geology_Paleobotany,3,75
2013-04,2306163,Geology_Paleobotany,3,38
2013-07,2306163,Geology_Paleobotany,6,3
2014-06,2306163,Geology_Paleobotany,9,25
2013-04,2306164,Geology_Paleobotany,3,13
2013-07,2306164,Geology_Paleobotany,6,10
2014-06,2306164,Geology_Paleobotany,9,75
2013-04,2306165,Geology_Paleobotany,3,38
2013-07,2306165,Geology_Paleobotany,6,10
2014-06,2306165,Geology_Paleobotany,9,75
2013-04,2309529,Geology_Fossil Invertebrates,1,38
2014-06,2309529,Geology_Fossil Invertebrates,2,10
2013-04,2309982,Geology_Fossil Invertebrates,1,75
2014-06,2309982,Geology_Fossil Invertebrates,2,38
2013-04,2311834,Geology_Fossil Invertebrates,1,3
2014-06,2311834,Geology_Fossil Invertebrates,2,13
2013-04,2311916,Geology_Fossil Invertebrates,1,3
2014-06,2311916,Geology_Fossil Invertebrates,2,13
2013-04,2312091,Geology_Fossil Invertebrates,1,3
2014-06,2312091,Geology_Fossil Invertebrates,2,13
2013-04,2312361,Geology_Fossil Invertebrates,1,3
2014-06,2312361,Geology_Fossil Invertebrates,2,13
2013-04,2312362,Geology_Fossil Invertebrates,1,3
2014-06,2312362,Geology_Fossil Invertebrates,2,13
2013-04,2312363,Geology_Fossil Invertebrates,1,3
2014-06,2312363,Geology_Fossil Invertebrates,2,13
2013-04,2312364,Geology_Fossil Invertebrates,1,3
2014-06,2312364,Geology_Fossil Invertebrates,2,13
2013-04,2312365,Geology_Fossil Invertebrates,1,3
2014-06,2312365,Geology_Fossil Invertebrates,2,13
2013-04,2312366,Geology_Fossil Invertebrates,1,3
2014-06,2312366,Geology_Fossil Invertebrates,2,13
2013-04,2312367,Geology_Fossil Invertebrates,1,3
2014-06,2312367,Geology_Fossil Invertebrates,2,13
2013-04,2312368,Geology_Fossil Invertebrates,1,3
2014-06,2312368,Geology_Fossil Invertebrates,2,13
2013-04,2312369,Geology_Fossil Invertebrates,1,3
2014-06,2312369,Geology_Fossil Invertebrates,2,13
2013-04,2312370,Geology_Fossil Invertebrates,1,3
2014-06,2312370,Geology_Fossil Invertebrates,2,13
2013-04,2312371,Geology_Fossil Invertebrates,1,3
2014-06,2312371,Geology_Fossil Invertebrates,2,13
2013-04,2312372,Geology_Fossil Invertebrates,1,3
2014-06,2312372,Geology_Fossil Invertebrates,2,13
2013-04,2312437,Geology_Fossil Invertebrates,1,3
2014-06,2312437,Geology_Fossil Invertebrates,2,13
2013-04,2312483,Geology_Fossil Invertebrates,1,3
2014-06,2312483,Geology_Fossil Invertebrates,2,13
2013-04,2312484,Geology_Fossil Invertebrates,1,3
2014-06,2312484,Geology_Fossil Invertebrates,2,13
2013-04,2312977,Geology_Fossil Invertebrates,1,3
2014-06,2312977,Geology_Fossil Invertebrates,2,13
2013-04,2312991,Geology_Fossil Invertebrates,1,3
2014-06,2312991,Geology_Fossil Invertebrates,2,13
2013-04,2312992,Geology_Fossil Invertebrates,1,3
2014-06,2312992,Geology_Fossil Invertebrates,2,13
2013-04,2312993,Geology_Fossil Invertebrates,1,3
2014-06,2312993,Geology_Fossil Invertebrates,2,13
2013-04,2312994,Geology_Fossil Invertebrates,1,3
2014-06,2312994,Geology_Fossil Invertebrates,2,13
2013-04,2313008,Geology_Fossil Invertebrates,1,3
2014-06,2313008,Geology_Fossil Invertebrates,2,13
2013-04,2313011,Geology_Fossil Invertebrates,1,3
2014-06,2313011,Geology_Fossil Invertebrates,2,13
2013-04,2313036,Geology_Fossil Invertebrates,1,3
2014-06,2313036,Geology_Fossil Invertebrates,2,13
2013-04,2313037,Geology_Fossil Invertebrates,1,3
2014-06,2313037,Geology_Fossil Invertebrates,2,13
2013-04,2313038,Geology_Fossil Invertebrates,1,3
2014-06,2313038,Geology_Fossil Invertebrates,2,13
2013-04,2313039,Geology_Fossil Invertebrates,1,3
2014-06,2313039,Geology_Fossil Invertebrates,2,13
2013-04,2313062,Geology_Fossil Invertebrates,1,3
2014-06,2313062,Geology_Fossil Invertebrates,2,13
2013-04,2313063,Geology_Fossil Invertebrates,1,3
2014-06,2313063,Geology_Fossil Invertebrates,2,13
2013-04,2313114,Geology_Fossil Invertebrates,1,3
2014-06,2313114,Geology_Fossil Invertebrates,2,13
2013-04,2313115,Geology_Fossil Invertebrates,1,3
2014-06,2313115,Geology_Fossil Invertebrates,2,13
2013-04,2313121,Geology_Fossil Invertebrates,1,3
2014-06,2313121,Geology_Fossil Invertebrates,2,13
2013-04,2313122,Geology_Fossil Invertebrates,1,3
2014-06,2313122,Geology_Fossil Invertebrates,2,13
2013-04,2313138,Geology_Fossil Invertebrates,1,3
2014-06,2313138,Geology_Fossil Invertebrates,2,13
2013-04,2313139,Geology_Fossil Invertebrates,1,3
2014-06,2313139,Geology_Fossil Invertebrates,2,13
2013-04,2313153,Geology_Fossil Invertebrates,1,3
2014-06,2313153,Geology_Fossil Invertebrates,2,13
2013-04,2313155,Geology_Fossil Invertebrates,1,3
2014-06,2313155,Geology_Fossil Invertebrates,2,13
2013-04,2313156,Geology_Fossil Invertebrates,1,3
2014-06,2313156,Geology_Fossil Invertebrates,2,13
2013-04,2313157,Geology_Fossil Invertebrates,1,3
2014-06,2313157,Geology_Fossil Invertebrates,2,13
2013-04,2313338,Geology_Fossil Invertebrates,1,3
2014-06,2313338,Geology_Fossil Invertebrates,2,13
2013-05,2350146,Anthropology,3,3
2014-03,2350146,Anthropology,6,13
2014-04,2350146,Anthropology,9,3
2014-07,2350146,Anthropology,12,13
2014-08,2350146,Anthropology,30,38
2013-05,2350149,Anthropology,3,18
2014-03,2350149,Anthropology,6,21
2014-04,2350149,Anthropology,9,4
2014-07,2350149,Anthropology,12,7
2014-08,2350149,Anthropology,30,38
2013-05,2350175,Anthropology,3,18
2014-02,2350175,Anthropology,6,21
2014-07,2350175,Anthropology,12,4
2014-08,2350175,Anthropology,30,7
2013-05,2350180,Anthropology,2,38
2014-02,2350180,Anthropology,4,5
2014-07,2350180,Anthropology,6,8
2014-08,2350180,Anthropology,18,7
2013-05,2350244,Anthropology,4,25
2013-12,2350244,Anthropology,8,3
2014-02,2350244,Anthropology,12,3
2014-07,2350244,Anthropology,20,5
2014-08,2350244,Anthropology,36,50
2013-05,2350251,Anthropology,4,3
2013-12,2350251,Anthropology,8,6
2014-02,2350251,Anthropology,12,11
2014-07,2350251,Anthropology,20,6
2014-08,2350251,Anthropology,36,50
2013-05,2350724,Anthropology,4,3
2014-06,2350724,Anthropology,12,6
2014-08,2350724,Anthropology,32,11
2013-05,2350725,Anthropology,4,6
2014-06,2350725,Anthropology,12,50
2014-07,2350725,Anthropology,16,100
2014-08,2350725,Anthropology,36,8
2013-05,2350729,Anthropology,8,50
2013-12,2350729,Anthropology,12,100
2014-02,2350729,Anthropology,16,6
2014-07,2350729,Anthropology,20,8
2014-08,2350729,Anthropology,44,100
2013-05,2350736,Anthropology,4,3
2014-02,2350736,Anthropology,6,6
2014-05,2350736,Anthropology,8,6
2014-06,2350736,Anthropology,10,10
2014-07,2350736,Anthropology,12,50
2014-08,2350736,Anthropology,20,3
2013-05,2350737,Anthropology,4,3
2014-02,2350737,Anthropology,6,25
2014-05,2350737,Anthropology,8,3
2014-06,2350737,Anthropology,10,3
2014-07,2350737,Anthropology,12,50
2014-08,2350737,Anthropology,20,3
2013-05,2350739,Anthropology,3,3
2013-12,2350739,Anthropology,6,25
2014-03,2350739,Anthropology,9,3
2014-07,2350739,Anthropology,12,3
2014-08,2350739,Anthropology,27,38
2013-05,2350740,Anthropology,3,2
2013-12,2350740,Anthropology,6,18
2014-03,2350740,Anthropology,9,4
2014-07,2350740,Anthropology,12,6
2014-08,2350740,Anthropology,27,38
2013-05,2350869,Anthropology,3,2
2013-06,2350869,Anthropology,6,18
2013-12,2350869,Anthropology,9,4
2014-03,2350869,Anthropology,12,6
2014-07,2350869,Anthropology,15,38
2014-08,2350869,Anthropology,30,75
2013-05,2350870,Anthropology,3,2
2013-06,2350870,Anthropology,6,18
2013-12,2350870,Anthropology,9,4
2014-03,2350870,Anthropology,12,6
2014-07,2350870,Anthropology,15,38
2014-08,2350870,Anthropology,30,75
2013-05,2350871,Anthropology,6,2
2013-12,2350871,Anthropology,9,18
2014-05,2350871,Anthropology,12,4
2014-07,2350871,Anthropology,15,6
2014-08,2350871,Anthropology,30,75
2013-05,2350872,Anthropology,6,2
2013-12,2350872,Anthropology,9,5
2014-05,2350872,Anthropology,12,4
2014-07,2350872,Anthropology,15,6
2014-08,2350872,Anthropology,30,75
2010-09,2532409,Zoology_Mammals,1,2
2010-09,2532413,Zoology_Mammals,1,5
2010-09,2532414,Zoology_Mammals,1,4
2010-09,2532415,Zoology_Mammals,1,6
2010-09,2532416,Zoology_Mammals,1,50
2008-12,2532417,Zoology_Mammals,1,50
2010-09,2532417,Zoology_Mammals,2,50
2010-09,2532418,Zoology_Mammals,1,50
2010-09,2532421,Zoology_Mammals,1,50
2010-09,2532423,Zoology_Mammals,1,0
2010-09,2532424,Zoology_Mammals,1,50
2010-09,2532425,Zoology_Mammals,1,50
2010-09,2532426,Zoology_Mammals,1,50
2010-09,2532427,Zoology_Mammals,1,50
2010-09,2532428,Zoology_Mammals,1,50
2010-09,2532429,Zoology_Mammals,1,50
2010-09,2532430,Zoology_Mammals,1,50
2010-09,2532660,Zoology_Mammals,1,50
2010-09,2532661,Zoology_Mammals,1,50
2010-09,2532662,Zoology_Mammals,1,50
2010-09,2532663,Zoology_Mammals,1,50
2010-09,2532664,Zoology_Mammals,1,50
2008-12,2532665,Zoology_Mammals,1,50
2010-09,2532665,Zoology_Mammals,2,50
2008-12,2532666,Zoology_Mammals,1,50
2010-09,2532666,Zoology_Mammals,2,50
2008-12,2532667,Zoology_Mammals,1,0
2010-09,2532667,Zoology_Mammals,2,50
2010-09,2532668,Zoology_Mammals,1,0
2010-09,2532669,Zoology_Mammals,1,50
2010-09,2532670,Zoology_Mammals,1,0
2010-09,2532671,Zoology_Mammals,1,50
2010-09,2532672,Zoology_Mammals,1,50
2010-09,2532673,Zoology_Mammals,1,50
2010-09,2532674,Zoology_Mammals,1,50
2010-09,2532675,Zoology_Mammals,1,50
2009-11,2532676,Zoology_Mammals,2,50
2010-09,2532676,Zoology_Mammals,4,50
2010-09,2532677,Zoology_Mammals,1,50
2010-09,2532678,Zoology_Mammals,1,50
2010-09,2532679,Zoology_Mammals,1,67
2010-09,2532680,Zoology_Mammals,1,100
2010-09,2532681,Zoology_Mammals,1,50
2010-09,2532682,Zoology_Mammals,1,50
2010-09,2532683,Zoology_Mammals,1,50
2010-09,2532684,Zoology_Mammals,1,50
2010-09,2532685,Zoology_Mammals,1,50
2010-09,2532686,Zoology_Mammals,1,50
2008-12,2532694,Zoology_Mammals,1,50
2010-09,2532694,Zoology_Mammals,2,50
2008-12,2532695,Zoology_Mammals,1,50
2010-09,2532695,Zoology_Mammals,2,50
2008-12,2532696,Zoology_Mammals,1,0
2010-09,2532696,Zoology_Mammals,2,50
2008-12,2532697,Zoology_Mammals,2,0
2010-09,2532697,Zoology_Mammals,3,50
2008-12,2532698,Zoology_Mammals,1,0
2010-09,2532698,Zoology_Mammals,2,50
2008-12,2532809,Zoology_Mammals,1,0
2010-09,2532809,Zoology_Mammals,2,50
2008-12,2532810,Zoology_Mammals,1,0
2010-09,2532810,Zoology_Mammals,2,50
2008-12,2532811,Zoology_Mammals,1,0
2010-09,2532811,Zoology_Mammals,2,50
2008-12,2532840,Zoology_Mammals,1,0
2010-09,2532840,Zoology_Mammals,2,50
2008-12,2532841,Zoology_Mammals,1,0
2010-09,2532841,Zoology_Mammals,2,50
2010-09,2532843,Zoology_Mammals,1,0
2010-09,2532844,Zoology_Mammals,1,50
2010-09,2532846,Zoology_Mammals,1,0
2008-12,2532847,Zoology_Mammals,1,50
2010-09,2532847,Zoology_Mammals,2,50
2008-12,2532848,Zoology_Mammals,1,50
2010-09,2532848,Zoology_Mammals,2,50
2008-12,2532850,Zoology_Mammals,1,0
2010-09,2532850,Zoology_Mammals,2,50
2008-12,2532851,Zoology_Mammals,1,0
2010-09,2532851,Zoology_Mammals,2,50
2008-12,2532852,Zoology_Mammals,1,0
2010-09,2532852,Zoology_Mammals,2,50
2010-09,2532854,Zoology_Mammals,1,0
2010-09,2532855,Zoology_Mammals,1,50
2010-09,2532856,Zoology_Mammals,1,0
2008-12,2532857,Zoology_Mammals,1,50
2010-09,2532857,Zoology_Mammals,2,50
2008-12,2532858,Zoology_Mammals,1,50
2010-09,2532858,Zoology_Mammals,2,50
2008-12,2532859,Zoology_Mammals,1,0
2010-09,2532859,Zoology_Mammals,2,50
2008-12,2532860,Zoology_Mammals,1,0
2010-09,2532860,Zoology_Mammals,2,50
2008-12,2532861,Zoology_Mammals,1,0
2010-09,2532861,Zoology_Mammals,2,50
2008-12,2532862,Zoology_Mammals,1,0
2010-09,2532862,Zoology_Mammals,2,50
2008-12,2532863,Zoology_Mammals,1,0
2010-09,2532863,Zoology_Mammals,2,50
2010-09,2532893,Zoology_Mammals,1,0
2010-09,2532894,Zoology_Mammals,1,50
2010-09,2532895,Zoology_Mammals,1,0
2008-12,2532896,Zoology_Mammals,1,50
2010-09,2532896,Zoology_Mammals,2,50
2008-12,2532897,Zoology_Mammals,1,50
2010-09,2532897,Zoology_Mammals,2,50
2010-09,2532898,Zoology_Mammals,1,0
2010-09,2532899,Zoology_Mammals,1,50
2010-09,2532900,Zoology_Mammals,1,0
2008-12,2532901,Zoology_Mammals,1,50
2010-09,2532901,Zoology_Mammals,2,50
2010-09,2532902,Zoology_Mammals,1,50
2008-12,2532903,Zoology_Mammals,1,50
2010-09,2532903,Zoology_Mammals,2,0
2010-09,2539243,Zoology_Mammals,1,50
2010-09,2539244,Zoology_Mammals,1,50
2010-09,2539245,Zoology_Mammals,1,0
2010-09,2539246,Zoology_Mammals,1,50
2010-09,2539247,Zoology_Mammals,1,50
2010-09,2539248,Zoology_Mammals,1,50
2010-09,2539249,Zoology_Mammals,1,50
2010-09,2539250,Zoology_Mammals,1,50
2010-09,2539251,Zoology_Mammals,1,50
2010-09,2539252,Zoology_Mammals,1,50
2010-09,2539253,Zoology_Mammals,1,50
2010-09,2539254,Zoology_Mammals,1,50
2010-09,2539255,Zoology_Mammals,1,50
2008-12,2539256,Zoology_Mammals,1,50
2010-09,2539256,Zoology_Mammals,2,50
2010-09,2539257,Zoology_Mammals,1,50
2010-09,2539258,Zoology_Mammals,1,50
2010-09,2539259,Zoology_Mammals,1,0
2010-09,2539260,Zoology_Mammals,1,50
2010-09,2539261,Zoology_Mammals,1,50
2010-09,2539262,Zoology_Mammals,1,50
2010-09,2539263,Zoology_Mammals,1,50
2010-09,2539264,Zoology_Mammals,1,50
2010-09,2539265,Zoology_Mammals,1,50
2010-09,2539266,Zoology_Mammals,1,50
2010-09,2539267,Zoology_Mammals,1,50
2010-09,2539268,Zoology_Mammals,1,50
2008-12,2539269,Zoology_Mammals,1,50
2010-09,2539269,Zoology_Mammals,2,50
2010-09,2539270,Zoology_Mammals,1,50
2010-09,2539271,Zoology_Mammals,1,50
2010-09,2539272,Zoology_Mammals,1,0
2010-09,2539273,Zoology_Mammals,1,50
2010-09,2539919,Zoology_Mammals,1,50
2010-09,2539920,Zoology_Mammals,1,50
2010-09,2539921,Zoology_Mammals,1,50
2010-09,2539922,Zoology_Mammals,1,50
2010-09,2539923,Zoology_Mammals,1,50
2010-09,2539924,Zoology_Mammals,1,50
2010-09,2539925,Zoology_Mammals,1,50
2010-09,2539926,Zoology_Mammals,1,50
2010-09,2539927,Zoology_Mammals,1,50
2010-09,2539928,Zoology_Mammals,1,50
2010-09,2539929,Zoology_Mammals,1,50
2010-09,2539930,Zoology_Mammals,1,50
2008-12,2539931,Zoology_Mammals,1,50
2010-09,2539931,Zoology_Mammals,2,50
2010-09,2539932,Zoology_Mammals,1,50
2010-09,2539933,Zoology_Mammals,1,50
2010-09,2539934,Zoology_Mammals,1,0
2010-09,2539935,Zoology_Mammals,1,50
2008-12,2539936,Zoology_Mammals,1,50
2010-09,2539936,Zoology_Mammals,2,50
2010-09,2539937,Zoology_Mammals,1,50
2010-09,2539938,Zoology_Mammals,1,50
2010-09,2539939,Zoology_Mammals,1,0
2010-09,2539940,Zoology_Mammals,1,50
2010-09,2539941,Zoology_Mammals,1,50
2010-09,2539942,Zoology_Mammals,1,50
2010-09,2539943,Zoology_Mammals,1,50
2010-09,2539944,Zoology_Mammals,1,50
2010-09,2539945,Zoology_Mammals,1,50
2010-09,2539946,Zoology_Mammals,1,50
2010-09,2539947,Zoology_Mammals,1,50
2010-09,2539948,Zoology_Mammals,1,50
2010-09,2539949,Zoology_Mammals,1,50
2013-10,2762047,Anthropology,2,50
2014-01,2762047,Anthropology,4,50
2014-07,2762047,Anthropology,6,50
2014-08,2762047,Anthropology,12,50
2014-09,2762047,Anthropology,28,7
2013-10,2762048,Anthropology,2,40
2014-01,2762048,Anthropology,4,3
2014-07,2762048,Anthropology,6,2
2014-08,2762048,Anthropology,12,73
2014-09,2762048,Anthropology,34,7
2013-10,2762055,Anthropology,5,40
2014-01,2762055,Anthropology,10,3
2014-08,2762055,Anthropology,30,2
2013-10,2762075,Anthropology,5,100
2014-07,2762075,Anthropology,10,17
2014-08,2762075,Anthropology,30,100
2013-10,2762081,Anthropology,6,8
2014-07,2762081,Anthropology,12,17
2014-08,2762081,Anthropology,36,7
2013-10,2762087,Anthropology,6,8
2014-07,2762087,Anthropology,12,21
2014-08,2762087,Anthropology,36,8
2013-10,2762166,Anthropology,1,10
2014-08,2762166,Anthropology,5,21
2014-09,2762166,Anthropology,6,8
2013-10,2762173,Anthropology,1,10
2014-08,2762173,Anthropology,5,3
2014-09,2762173,Anthropology,6,2
2013-10,2762175,Anthropology,1,5
2014-08,2762175,Anthropology,5,3
2014-09,2762175,Anthropology,6,2
2013-10,2762176,Anthropology,1,5
2014-08,2762176,Anthropology,5,3
2014-09,2762176,Anthropology,6,2
2013-10,2762177,Anthropology,1,5
2014-08,2762177,Anthropology,5,3
2014-09,2762177,Anthropology,6,2
2013-10,2762178,Anthropology,1,5
2014-08,2762178,Anthropology,5,3
2014-09,2762178,Anthropology,6,2
2013-10,2762181,Anthropology,1,5
2014-08,2762181,Anthropology,5,3
2014-09,2762181,Anthropology,6,2
2013-10,2762182,Anthropology,1,5
2014-08,2762182,Anthropology,5,3
2014-09,2762182,Anthropology,6,2
2013-10,2762183,Anthropology,1,5
2014-08,2762183,Anthropology,5,3
2014-09,2762183,Anthropology,6,2
2013-10,2762184,Anthropology,1,5
2014-08,2762184,Anthropology,5,3
2014-09,2762184,Anthropology,6,2
2013-10,2762185,Anthropology,1,5
2014-08,2762185,Anthropology,5,3
2014-09,2762185,Anthropology,6,2
2013-10,2762187,Anthropology,1,5
2014-08,2762187,Anthropology,5,3
